"filename", "language", "XML", "Database", "C#", "JSON", "Properties", "Markdown", "JavaScript", "HTML", "TypeScript", "SCSS", "CSS", "comment", "blank", "total"
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/AddToCardButton/AddToCardButton.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/AddToCardButton/AddToCardButton.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 7, 23
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/AppLogo/AppLogo.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/AppLogo/AppLogo.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/AppLogo/AppLogo.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 5, 16
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/BrandsLogo/BrandsLogo.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 2, 9
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/BrandsLogo/BrandsLogo.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/BrandsLogo/BrandsLogo.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 13, 89
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CallToAction/CTA-Group/CTA-Group.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CallToAction/CTA-Group/CTA-Group.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CallToAction/CTA-Group/CTA-Group.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 6, 43
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CallToAction/CTA-SingleBanner/CTA-SingleBanner.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 19
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CallToAction/CTA-SingleBanner/CTA-SingleBanner.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CallToAction/CTA-SingleBanner/CTA-SingleBanner.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 5, 16
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CallToAction/CTA-Two/CTA-Two.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 45
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CallToAction/CTA-Two/CTA-Two.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CallToAction/CTA-Two/CTA-Two.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 5, 16
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CollectionGallery/CollectionGallery.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 65
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CollectionGallery/CollectionGallery.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CollectionGallery/CollectionGallery.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 5, 16
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CommonSignIn/CommonSignIn.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 18
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CommonSignIn/CommonSignIn.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CommonSignIn/CommonSignIn.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 5, 16
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ConfirmationPopup/ConfirmationPopup.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ConfirmationPopup/ConfirmationPopup.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ConfirmationPopup/ConfirmationPopup.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 6, 19
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ContactForm/ContactForm.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 1, 25
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ContactForm/ContactForm.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ContactForm/ContactForm.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 7, 38
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CurrencyDropDown/CurrencyDropDown.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CurrencyDropDown/CurrencyDropDown.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/CurrencyDropDown/CurrencyDropDown.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 9, 59
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/DealOfTheDay/DealOfTheDay.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 2, 41
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/DealOfTheDay/DealOfTheDay.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/DealOfTheDay/DealOfTheDay.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 3, 9, 31
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/DownloadAppSection/DownloadAppSection.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 2, 14
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/DownloadAppSection/DownloadAppSection.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/DownloadAppSection/DownloadAppSection.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 5, 16
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Features/Features.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 1, 47
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Features/Features.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 3, 25
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Features/Features.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 5, 16
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Global.module.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 201, 0, 0, 0, 4, 205
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/HeaderCart/HeaderCart.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 47
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/HeaderCart/HeaderCart.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/HeaderCart/HeaderCart.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 10, 46
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/HeaderUserProfileDropdown/HeaderUserProfileDropdown.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/HeaderUserProfileDropdown/HeaderUserProfileDropdown.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/HeaderUserProfileDropdown/HeaderUserProfileDropdown.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 5, 16
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ImgZoom/ImgZoom.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 9
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ImgZoom/ImgZoom.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 2, 4, 24
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ImgZoom/ImgZoom.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 17, 26, 141
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/LanguageDropDown/LanguageDropDown.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 11
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/LanguageDropDown/LanguageDropDown.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/LanguageDropDown/LanguageDropDown.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 8, 38
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/LighteningDeals/LighteningDeals.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 1, 31
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/LighteningDeals/LighteningDeals.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/LighteningDeals/LighteningDeals.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 6, 18
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Map/Map.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Map/Map.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Map/Map.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 2, 10, 66
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/MissionVision/MissionVision.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 14
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/MissionVision/MissionVision.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/MissionVision/MissionVision.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 6, 18
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/NewProductsCard/NewProductsCard.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 5, 29
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/NewProductsCard/NewProductsCard.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/NewProductsCard/NewProductsCard.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 11, 32
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/PageTitle/PageTitle.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 7
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/PageTitle/PageTitle.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/PageTitle/PageTitle.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 6, 19
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ProductCard/ProductCard.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 3, 28
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ProductCard/ProductCard.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ProductCard/ProductCard.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 14, 46
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ProductCategoryCard/ProductCategoryCard.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ProductCategoryCard/ProductCategoryCard.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ProductCategoryCard/ProductCategoryCard.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 7, 20
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Rating/Rating.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Rating/Rating.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Rating/Rating.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 6, 18
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ReviewPopup/ReviewPopup.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 3, 45
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ReviewPopup/ReviewPopup.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/ReviewPopup/ReviewPopup.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 6, 20
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Sales/Sales.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 50
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Sales/Sales.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Sales/Sales.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 5, 16
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Slider/HomePageOneSlider/HomePageOneSlider.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 1, 36
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Slider/HomePageOneSlider/HomePageOneSlider.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Slider/HomePageOneSlider/HomePageOneSlider.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 8, 47
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Slider/HomePageThreeSlider/HomePageThreeSlider.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 1, 1, 21
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Slider/HomePageThreeSlider/HomePageThreeSlider.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Slider/HomePageThreeSlider/HomePageThreeSlider.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 12, 85
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Slider/HomePageTwoSlider/HomePageTwoSlider.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 1, 14
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Slider/HomePageTwoSlider/HomePageTwoSlider.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Slider/HomePageTwoSlider/HomePageTwoSlider.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 10, 124
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/SocialShare/SocialShare.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 2, 14
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/SocialShare/SocialShare.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/SocialShare/SocialShare.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 5, 16
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Subscribe/SubscribeOne/SubscribeOne.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 1, 21
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Subscribe/SubscribeOne/SubscribeOne.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Subscribe/SubscribeOne/SubscribeOne.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 5, 16
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Subscribe/SubscribeTwo/SubscribeTwo.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 1, 30
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Subscribe/SubscribeTwo/SubscribeTwo.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Subscribe/SubscribeTwo/SubscribeTwo.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 5, 16
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Team/Team.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 1, 15
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Team/Team.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Team/Team.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 6, 18
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Testimonial/Testimonial.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 1, 16
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Testimonial/Testimonial.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/Testimonial/Testimonial.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 6, 18
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/TimerCountDown/TimerCountDown.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 1, 15
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/TimerCountDown/TimerCountDown.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/TimerCountDown/TimerCountDown.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 18, 101
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/TopProducts/TopProducts.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 1, 36
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/TopProducts/TopProducts.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/TopProducts/TopProducts.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 11, 45
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/WishList/WishList.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 3, 37
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/WishList/WishList.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Global/WishList/WishList.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 17, 56
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Layouts/Footer/FooterOne/FooterOne.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 2, 40
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Layouts/Footer/FooterOne/FooterOne.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Layouts/Footer/FooterOne/FooterOne.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 5, 19
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Layouts/Footer/FooterTwo/FooterTwo.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Layouts/Footer/FooterTwo/FooterTwo.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/cihancakir/Desktop/Editor/API/wwwroot/images/embryo-angular/src/app/Layouts/Footer/FooterTwo/FooterTwo.component.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 5, 16
